,id,title,year,vote_count,vote_average,popularity,genres,poster_path,director,actor,poster,link,crawling_title
12250,13348,Helvetica,2007,71.0,7.3,4.776619,['Documentary'],/sQdMGO8slfUxOu2LOGUirWWJPMM.jpg,게리 허스트윗,[],https://ssl.pstatic.net/imgmovie/mdi/mit110/0695/69548_P01_120903.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=69548,헬베티카
12254,7350,The Bucket List,2007,1138.0,7.0,9.070642999999999,"['Drama', 'Comedy']",/hbfrU8JmCiVWeFck91qHNrGZao3.jpg,이누도 잇신,['요시나가 사유리'],https://ssl.pstatic.net/imgmovie/mdi/mit110/1920/192074_P01_153648.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=192074,웨이 투 파인드 더 베스트 라이프
12257,7979,The Kite Runner,2007,405.0,7.3,5.970067,['Drama'],/dom2esWWW8C9jS2v7dOhW48LwHh.jpg,마크 포스터,"['제케리아 에브라하미', '아흐마드 칸 마흐미드제다']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0693/F9337-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=69337,연을 쫓는 아이
12258,20567,Sex and Fury,1973,32.0,5.8,2.647596,"['Action', 'Crime']",/iSltAue1nFGXpjaxvhzNOCHUqEt.jpg,,,,,
12261,12171,The Deaths of Ian Stone,2007,82.0,5.2,6.86365,"['Horror', 'Thriller']",/vAxpHHougKWVM48RbsjfV8aHNMp.jpg,다리오 피아나,"['마이크 보겔', '제이미 머레이']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0697/F9792-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=69792,이안 스톤의 죽음
12265,13250,Butterfly on a Wheel,2007,131.0,6.3,8.809053,"['Crime', 'Drama', 'Thriller']",/wWe26HWNIogpYpGdvzizvBeH77p.jpg,마이크 베이커,"['피어스 브로스넌', '제라드 버틀러', '마리아 벨로']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0682/F8269-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=68269,더 버터플라이
12268,15495,The Hamiltons,2006,57.0,4.8,6.47037,"['Drama', 'Horror', 'Thriller']",/sVuTRXmzdOGAaYBzqGz6yoEpV7L.jpg,더 버처 브라더스,"['코리 노프', '사무엘 차일드']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0651/F5158-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65158,해밀턴 가족
12270,14148,The Flock,2007,63.0,5.7,11.635191,"['Crime', 'Drama', 'Mystery', 'Thriller']",/yFWcwDAXBaDMaOnguqV8sDjOObb.jpg,,[],https://ssl.pstatic.net/imgmovie/mdi/mit110/0962/96291_P01_115435.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=96291,아웃사이드 더 플록
12272,13198,Wristcutters: A Love Story,2006,161.0,6.7,5.213094,"['Comedy', 'Drama', 'Fantasy', 'Romance']",/ahhikZOwn5nt2mqxzA8SiUFDjxk.jpg,고랜 더킥,"['패트릭 후짓', '샤닌 소세이먼']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0590/E9053-02.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=59053,리스트커터스 - 러브 스토리
12277,13885,Sweeney Todd: The Demon Barber of Fleet Street,2007,1745.0,7.0,10.038401,"['Drama', 'Horror', 'Music']",/v2pOGxz1wi3plr9aT0zScH6Em4X.jpg,팀 버튼,"['조니 뎁', '헬레나 본햄 카터']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0628/F2838-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=62838,스위니 토드: 어느 잔혹한 이발사 이야기
12278,6637,National Treasure: Book of Secrets,2007,1782.0,6.1,12.854372999999999,"['Action', 'Adventure', 'Mystery', 'Thriller']",/sHr05tz70r7y8A6XrdCBsHPK7tF.jpg,존 터틀타웁,"['니콜라스 케이지', '저스틴 바사', '다이앤 크루거', '존 보이트', '헬렌 미렌', '에드 해리스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0367/C6746-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=36746,내셔널 트레져: 비밀의 책
12280,7345,There Will Be Blood,2007,1581.0,7.9,8.200627,['Drama'],/gULACAZnPnyauix3mgMKG63UkXt.jpg,파올로 메네제스,[],https://ssl.pstatic.net/imgmovie/mdi/mit110/1990/199037_P01_094842.JPG,https://movie.naver.com/movie/bi/mi/basic.nhn?code=199037,데어 윌 비 노 블러드
12282,6538,Charlie Wilson's War,2007,342.0,6.5,9.979161999999999,"['Comedy', 'Drama', 'History']",/uN9tN0ZDyol7VsTlugDZhGc11xQ.jpg,마이크 니콜스,"['톰 행크스', '줄리아 로버츠', '필립 세이모어 호프만', '에이미 아담스', '네드 비티', '에밀리 블런트', '옴 푸리', '켄 스탓', '존 슬래터리', '데니스 오헤어', '쥬드 테일러']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0622/F2272-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=62272,찰리 윌슨의 전쟁
12283,40682,The Train Robbers,1973,32.0,6.4,5.0773459999999995,"['Action', 'Western']",/a8PgFWGw7EV48f9zFR7AigfOYkl.jpg,버트 케네디,"['존 웨인', '앤 마그렛', '로드 테일러']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1900/190022_P01_155841.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=190022,더 트레인 로버스
12284,440,Aliens vs Predator: Requiem,2007,758.0,4.9,10.793324,"['Fantasy', 'Action', 'Science Fiction', 'Thriller', 'Horror']",/bpA5nTpqb6qLWYwmyN61dViKrRt.jpg,콜린 스트로즈,"['스티븐 파스퀄', '레이코 에이리스워스', '존 오티즈', '자니 루이스', '아리엘 게이드', '크리스튼 헤거', '샘 트라멜', '로버트 조이', '데이비드 팻카우']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0655/F5597-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65597,에이리언 <b>VS</b>. 프레데터 2
12285,6575,Walk Hard: The Dewey Cox Story,2007,214.0,6.6,7.219935,"['Comedy', 'Music']",/xq9Ro4UNCxSSGV40WUIAlNd4HaK.jpg,제이크 캐스단,['존 C. 라일리'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0691/F9104-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=69104,워크 하드: 듀이 콕스 스토리
12286,19213,Pledge This!,2006,34.0,2.7,9.867616,['Comedy'],/zelFHFg5QEgI4ues1Mj2jRUZO3T.jpg,윌리엄 하인즈,['패리스 힐튼'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0613/F1337-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=61337,플레지 디스!
12288,6076,Rabbit Without Ears,2007,134.0,6.2,6.370074,"['Drama', 'Comedy', 'Romance']",/1qzvHhchDZowUGa7G5niEB1a5FS.jpg,틸 슈바이거,"['틸 슈바이거', '노라 치르너']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0468/46804_P27_093614.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=46804,귀 없는 토끼
12289,9546,Ricochet,1991,81.0,5.9,5.462639,"['Action', 'Crime', 'Thriller']",/nL82MxgkbhslQ3W9RDzvLqXQ18A.jpg,제프 아다치,[],https://ssl.pstatic.net/imgmovie/mdi/mit110/2043/204387_P01_135614.png,https://movie.naver.com/movie/bi/mi/basic.nhn?code=204387,리커솃
12292,14047,The Great Debaters,2007,153.0,6.9,8.735448,['Drama'],/yPUA5rdLy6TQTip1KvfUDz1hfsl.jpg,브래드 오스본,['네이트 파커'],https://ssl.pstatic.net/imgmovie/mdi/mit110/1380/138077_P01_184414.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=138077,더 리얼 그레이트 디베이터스
12294,14118,Dedication,2007,31.0,6.6,2.082066,"['Comedy', 'Drama', 'Romance']",/AhEFo1nHCifR9kzQuaFwk3CXQOS.jpg,저스틴 서룩스,"['밥 발라반', '빌리 크루덥', '미아 패로', '하비 케이틀', '맨디 무어']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0451/D5110-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=45110,데디케이션
12295,54318,The Water Horse,2007,293.0,6.3,5.083211,"['Fantasy', 'Adventure', 'Family']",/i1DU0Nux6CozY1uEjyz5uCWBxhc.jpg,제이 러셀,"['알렉스 에텔', '에밀리 왓슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0658/F5877-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65877,워터호스
12296,69315,Battlestar Galactica: Razor,2007,126.0,7.2,4.944294,"['TV Movie', 'Science Fiction', 'Action', 'Drama', 'Thriller']",/zsC0MxtjluB4ySwBKaw3C5NMsLi.jpg,펠릭스 엔리퀘즈 알카라,"['에드워드 제임스 올모스', '매리 맥도넬']",,https://movie.naver.com/movie/bi/mi/basic.nhn?code=82492,배틀스타 갤럭티카: 레이저
12298,6023,P.S. I Love You,2007,1011.0,7.0,10.304881,"['Drama', 'Romance']",/esfuYEvv7WrLvXNkCg7MCufEEdH.jpg,마이클 피모그나리,"['라나 콘도르', '노아 센티네오']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1916/191641_P01_142502.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=191641,내가 사랑했던 모든 남자들에게: P.S. 여전히 널 사랑해
12300,6557,27 Dresses,2008,1013.0,6.1,10.342202,"['Comedy', 'Romance']",/gCuWcThDlxKjsoG1FoAgM6HmiR4.jpg,앤 플레쳐,"['캐서린 헤이글', '제임스 마스던']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0697/F9798-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=69798,<b>27</b>번의 결혼 리허설
12308,32307,Santa Claus Conquers the Martians,1964,30.0,3.5,1.66793,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']",/7GDTDDHcdf9fiIScvbVvHbLDNzJ.jpg,니콜라스 웹스터,"['존 콜', '레너드 힉스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0731/73141_P07_090814.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=73141,산타클로스 더 컨커스 마티언스
12309,49367,Two Sons of Francisco,2005,43.0,6.7,1.9621400000000002,"['Drama', 'History']",/2vYfnWXxfgXfDe5OwoAUG8zUa9j.jpg,브레노 실베이라,"['안젤로 안토니오', '디라 파에스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0623/F2363-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=62363,프란시스코의 두 아들
12311,4787,Cassandra's Dream,2007,219.0,6.1,6.062873000000001,"['Crime', 'Drama', 'Thriller']",/lRzD1AKV8PPJO7ljut59fPThVdH.jpg,우디 앨런,"['이완 맥그리거', '콜린 파렐']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0684/F8439-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=68439,카산드라 드림
12312,21847,10.5: Apocalypse,2006,33.0,4.9,2.80335,"['Drama', 'Thriller']",/zIgjER1poQRbod23z8v5Kx0bk7P.jpg,,,,,
12314,7508,Taare Zameen Par,2007,194.0,7.7,6.093304,['Drama'],/t8x4j5KtI6hZRUVtPPztNBo1q5W.jpg,아미르 칸,"['다실 사페리', '아미르 칸']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0511/51172_P26_171519.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=51172,지상의 별처럼
12316,10253,Dragon Wars: D-War,2007,104.0,4.0,6.280906,"['Fantasy', 'Drama', 'Horror', 'Action', 'Thriller', 'Science Fiction']",/lp6AwCvSOioaGnx0tJZfMgRYDp1.jpg,심형래,[],https://ssl.pstatic.net/imgmovie/mdi/mit110/1235/123568_P01_161124.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=123568,디워: 미스테리즈 오브 더 드래곤 
12318,5259,The Band's Visit,2007,40.0,7.0,9.410107,"['Comedy', 'Drama']",/vVY2gy1wgrRFBizT0fotlOJWThx.jpg,에란 콜리린,"['로니트 엘카베츠', '새슨 가바이', '살레흐 바크리', '칼리파 나투르']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0674/F7447-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=67447,밴드 비지트 - 어느 악단의 조용한 방문
12320,8329,[REC],2007,954.0,7.1,8.504511,"['Horror', 'Mystery']",/lLSXs26iZe0aIzYrobr3FruUG36.jpg,자움 발라구에로,"['마누엘라 벨라스코', '헥터 콜롬', '파코 만사네도', '이스마엘 프리치']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0813/81322_P01_143622.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=81322,알.이.씨4: 아포칼립스
12321,14062,.45,2006,49.0,5.2,9.785051,"['Drama', 'Crime', 'Thriller']",/dlV9HsZ05kiKsPd4e9lKNd40xiX.jpg,루치야 오로즈,[],https://ssl.pstatic.net/imgmovie/mdi/mit110/2053/205322_P01_100240.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=205322,<b>45</b>&quot;
12324,2312,In the Name of the King: A Dungeon Siege Tale,2007,227.0,4.1,6.502566000000001,"['Adventure', 'Fantasy', 'Action', 'Drama']",/bV18YaqIQh0aeOWnfkOvD0iqfUJ.jpg,우베 볼,"['제이슨 스타뎀', '릴리 소비에스키', '존 라이스 데이비스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0539/53968_P06_131743.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=53968,왕의 이름으로
12325,13195,Flawless,2007,142.0,6.6,6.496913,"['Crime', 'Drama', 'Thriller']",/4VxDg0P8eGhPpplvSwpz2hARIig.jpg,나단 프랭크,"['바스티앙 부이용', '클레망틴 바에르트']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1972/197227_P01_135307.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=197227,플로리스
12328,7191,Cloverfield,2008,2297.0,6.4,12.868098,"['Action', 'Thriller', 'Science Fiction']",/as01o40tJ2FhtheqeXf7bVZ0EQO.jpg,줄리어스 오나,"['엘리자베스 데비키', '다니엘 브륄', '구구 바샤-로', '크리스 오다우드', '장쯔이', '데이빗 오예로워', '존 오티즈', '엑셀 헨니']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1638/163813_P01_154752.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=163813,클로버필드 패러독스
12329,12085,Mad Money,2008,146.0,5.9,5.297016999999999,"['Action', 'Comedy', 'Crime']",/5OrmWXkowMLhuOU8ikEeMqGbqfX.jpg,캘리 쿠리,"['다이안 키튼', '케이티 홈즈', '퀸 라티파']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0641/64113_P34_174905.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=64113,매드 머니
12330,24624,The Detonator,2006,30.0,4.2,2.306707,"['Action', 'Thriller']",/6EzOj6efGCbpRKtO9xCgmBywcw4.jpg,레옹 포치,"['웨슬리 스나입스', '실비아 콜로카']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0630/F3062-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=63062,디토네이터
12331,4170,Trade,2007,69.0,6.8,13.033004,"['Drama', 'Thriller']",/lu7kii82vX3wt5dPYlb2Dg0zAds.jpg,,,,,
12332,13252,Cleaner,2007,201.0,5.9,8.351152,"['Crime', 'Thriller', 'Mystery']",/lsPa3jwfBc14qE62duN8eaTO9Rx.jpg,가토 마사키,[],https://ssl.pstatic.net/imgmovie/mdi/mit110/1725/172571_P01_150252.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172571,귀파주는 밀실가게
12334,11908,Hatchet,2006,161.0,5.7,8.956081,"['Comedy', 'Horror']",/yiCFJJuUJUD2aDws8iNjnDc91zu.jpg,BJ 맥도넬,"['다니엘 해리스', '케인 호더', '자크 걸리건']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1067/106782_P06_102115.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=106782,손도끼 3
12335,15017,Blonde Ambition,2007,30.0,3.9,2.546359,"['Comedy', 'Romance']",/gGy0TvLSjqItOgLcqV1PC4ORk0U.jpg,스콧 마샬,"['제시카 심슨', '루크 윌슨']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0672/F7282-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=67282,블론드 앰비션
12337,8875,Timber Falls,2007,38.0,5.2,2.304122,"['Horror', 'Thriller']",/iejYNt9oHnz7wulId3CW75Xk3Jh.jpg,토니 기글리오,"['조쉬 랜들', '브리아나 브라운']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0458/D5876-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=45876,팀버 폴스
12340,10247,He Was a Quiet Man,2007,83.0,6.5,4.176044,"['Romance', 'Comedy', 'Drama']",/huVxyPbe5XYZjSVGI68Y7RBo6I9.jpg,프랭크 <b>A</b>. 카펠로,"['크리스찬 슬레이터', '윌리암 H. 머시', '엘리샤 커스버트']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0631/F3148-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=63148,콰이어트 맨
12350,14069,The Girl Who Leapt Through Time,2006,435.0,7.8,12.430158,"['Fantasy', 'Animation', 'Drama', 'Science Fiction']",/tuYEDIru7mmfQDxwzsHxlgkpuJb.jpg,타니구치 마사아키,"['나카 리이사', '나카오 아키요시', '야스다 나루미']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0723/72395_P21_140449.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=72395,시간을 달리는 소녀
12353,6933,One Missed Call,2008,174.0,4.7,11.104479,"['Horror', 'Mystery', 'Thriller']",/qdGRVppdGVzV0P8fa8c9Aeae3J6.jpg,에릭 발렛,"['샤닌 소세이먼', '에드워드 번즈']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0659/F5959-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65959,착신아리
12354,14423,First Sunday,2008,40.0,5.3,7.383961,"['Action', 'Comedy']",/4crEqEk5pYHvlNG7UUBBudi4z0R.jpg,데이빗 E. 탤버트,"['아이스 큐브', '캣 윌리엄스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0459/D5982-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=45982,퍼스트 선데이
12355,8090,Untraceable,2008,241.0,5.9,7.85217,['Drama'],/vIse5LiOE15GeZ1EXnkr93FnlmO.jpg,그레고리 호블릿,"['다이안 레인', '빌리 버크', '콜린 행크스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0697/F9742-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=69742,킬 위드 미
12356,7555,Rambo,2008,1009.0,6.4,9.915560000000001,"['Action', 'Thriller']",/ec1m7YgBYb4os06OSNW3QBaNYqZ.jpg,애드리언 그런버그,['실베스터 스탤론'],https://ssl.pstatic.net/imgmovie/mdi/mit110/1292/129282_P25_145511.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=129282,람보 : 라스트 워
12358,7278,Meet the Spartans,2008,370.0,3.8,6.416753,['Comedy'],/dymuQcYSGR2QchZbFTp7qZbN2V.jpg,,,,,
12359,9030,The Eye,2008,284.0,5.5,8.233661999999999,"['Drama', 'Horror', 'Thriller']",/iFeK07UppNGNtvooixF5lZudhWk.jpg,도나 베헤이젠,[],https://ssl.pstatic.net/imgmovie/mdi/mit110/1831/183158_P00_154159.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=183158,키스 더 스카이 - 아이 트릭 더 아이
12360,14220,Strange Wilderness,2008,70.0,4.7,5.024661,['Comedy'],/iiwrIF8E0Q9lITeo949FuyU8Roe.jpg,프레드 울프,"['제이크 아벨', 'R.J. 아담스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0670/F7018-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=67018,스트레인지 와일더니스
12361,13160,Over Her Dead Body,2008,147.0,5.3,5.478127,['Comedy'],/s9qqJyFgOhjRVeC1ZVwFP02D6Pt.jpg,제프 로웰,"['에바 롱고리아', '폴 러드']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0466/D6620-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=46620,내 남자친구의 죽은 여자친구를 퇴치하는 법
12364,13059,The Signal,2007,85.0,5.9,11.329733000000001,"['Action', 'Thriller', 'Horror', 'Science Fiction']",/OdJHcbCRcL03HKaxHGI1q6HrYM.jpg,윌리엄 유뱅크,"['올리비아 쿡', '로렌스 피시번', '브렌튼 스웨이츠']",https://ssl.pstatic.net/imgmovie/mdi/mit110/1192/119294_P41_104309.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=119294,더 시그널
12365,11253,Hellboy II: The Golden Army,2008,1555.0,6.5,11.928661,"['Adventure', 'Fantasy', 'Science Fiction']",/fFcZqnWDeQsImDAAIyAimc3SGEl.jpg,,,,,
12368,8321,In Bruges,2008,1414.0,7.4,9.895652,"['Comedy', 'Drama', 'Crime']",/kBABboeLU2HsKWSG7DwiF9saHl5.jpg,마틴 맥도나,"['콜린 파렐', '브렌단 글리슨', '랄프 파인즈']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0666/F6637-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=66637,킬러들의 도시
12370,4034,That Man from Rio,1964,32.0,7.1,2.7890669999999997,"['Action', 'Adventure', 'Comedy']",/kzHR38OvI9OF0UpGBL91D7PwmDU.jpg,필립 드 브로카,['쟝 뽈 벨몽도'],https://ssl.pstatic.net/imgmovie/mdi/mit110/0306/C0676-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=30676,리오에서 온 사나이
12372,2282,À nos amours,1983,37.0,5.6,3.6093260000000003,"['Drama', 'Romance']",/xi3wE0k8Xg1EL4AVVkuT8hRMLV5.jpg,,,,,
12375,53094,World on a Wire,1973,33.0,7.2,5.168563,"['Crime', 'Drama', 'Science Fiction', 'Thriller']",/tTuDCX5MqRyJOTcyRCdmb5FkTSx.jpg,라이너 베르너 파스빈더,"['클라우스 로위치', '바바라 발렌틴']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0768/76899_P01_173418.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=76899,선 위의 세상
12377,59474,Cazuza: Time Doesn't Stop,2004,34.0,6.9,1.519792,"['Drama', 'Music']",/d7ausRHc90YOiUGUKQBD2RW3nx0.jpg,,,,,
12379,7973,Caramel,2007,53.0,6.8,4.882962,"['Drama', 'Comedy', 'Romance']",/nwoghAKp9n3TcDhz5X5MpxDT0Ch.jpg,,,,,
12382,13054,Rise of the Footsoldier,2007,80.0,6.8,11.397219,"['Action', 'Adventure', 'Crime', 'Drama', 'Thriller']",/iPJdTZ9pe7fjo4rB6YgsLDLOgO6.jpg,앤드류 러브데이,['크레이그 페어브라스'],https://ssl.pstatic.net/imgmovie/mdi/mit110/1940/194030_P01_174613.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=194030,라이즈 오브 더 풋솔져: 라스트 미션
12386,7839,Wedding Daze,2006,96.0,5.2,5.847729,['Comedy'],/r8uAnUFVlKZ3yvvEdv7rtzbqJWU.jpg,마이클 이안 블랙,"['제이슨 빅스', '아일라 피셔']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0678/67825_P13_145600.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=67825,처음 본 그녀에게 프로포즈하기
12388,19384,Dark Angel,1990,75.0,5.5,7.958502,"['Action', 'Thriller', 'Science Fiction', 'Crime', 'Horror']",/y6iLNsSdV3IyrUXNSanIfx08E2r.jpg,브라이언 퍼시벌,[],https://ssl.pstatic.net/imgmovie/mdi/mit110/1671/167141_P01_132852.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=167141,다크 앤젤
12389,13121,Teeth,2007,213.0,5.2,6.5235449999999995,"['Comedy', 'Horror']",/1zM9nnN4G0Bt1FmOaGNzF9wnD5K.jpg,펠리페 바르가스,[],https://ssl.pstatic.net/imgmovie/mdi/mit110/1982/198248_P01_143430.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=198248,밀크 티스
12393,42041,Noriko's Dinner Table,2005,34.0,6.8,1.326198,"['Drama', 'Foreign', 'Horror']",/dON9hvVFWgMyApVJJy06x5h4E6l.jpg,소노 시온,"['후키이시 카즈에', '츠구미', '미츠이시 켄', '요시타카 유리코']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0617/F1794-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=61794,노리코의 식탁
12394,13490,Welcome Home Roscoe Jenkins,2008,58.0,5.7,4.386145,"['Comedy', 'Drama']",/wvIrljvNF6UGJ94tpjgPzT9cIPn.jpg,말콤 D. 리,"['마틴 로렌스', '제임스 얼 존스']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0452/D5255-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=45255,웰컴홈
12395,8676,Fool's Gold,2008,454.0,5.4,9.4548,"['Romance', 'Comedy', 'Adventure']",/a7tdONvVEUVaQINVLEJ6QwuFOFz.jpg,앤디 테넌트,"['케이트 허드슨', '매튜 맥커너히', '도날드 서덜랜드', '이완 브렘너', '알렉시스 지에나', '케빈 하트']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0655/F5563-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65563,사랑보다 황금
12405,8247,Jumper,2008,1855.0,5.9,11.038969999999999,"['Adventure', 'Fantasy', 'Science Fiction']",/mIz6FQabZrrzsOwYFpUpreijpvx.jpg,더그 라이만,"['헤이든 크리스텐슨', '사무엘 L. 잭슨', '제이미 벨', '레이첼 빌슨', '다이안 레인']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0649/F4994-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=64994,점퍼
12408,8390,"Definitely, Maybe",2008,638.0,6.7,12.553657000000001,"['Comedy', 'Romance']",/26U9CeCwH63P0n4jrYnhxnlfKWs.jpg,아담 브룩스,"['라이언 레이놀즈', '레이첼 와이즈', '아일라 피셔']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0662/F6253-01.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=66253,나의 특별한 사랑 이야기
12411,13641,The Air I Breathe,2007,115.0,6.1,8.876157000000001,"['Drama', 'Action', 'Thriller', 'Crime']",/RU4LJzMzndmG2WVoZhJD9xpeoq.jpg,이지호,"['포레스트 휘태커', '케빈 베이컨', '브렌든 프레이저', '앤디 가르시아', '사라 미셸 겔러', '줄리 델피']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0666/F6601-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=66601,내가 숨쉬는 공기
12415,7461,Vantage Point,2008,731.0,6.3,7.001645,"['Drama', 'Action', 'Thriller', 'Crime']",/2PnFsTzmFC3Ydhj0uBEYjPqHWHO.jpg,피트 트레비스,"['데니스 퀘이드', '매튜 폭스', '포레스트 휘태커', '브루스 맥길']",https://ssl.pstatic.net/imgmovie/mdi/mit110/0650/F5090-00.jpg,https://movie.naver.com/movie/bi/mi/basic.nhn?code=65090,밴티지 포인트
